5.364769
5.8937
6.37047
6.720317
7.021057
6.240301
6.13071
5.422858
5.532769
6.07019
6.366869
6.330805
5.825133
5.834614
7.315114
7.087503
6.831809
7.054275
7.365429
8.172742
8.340342
8.725271
8.662622
8.953363
8.511942
6.431934
7.178617
7.367146
7.578306
7.307154
6.724637
7.644212
8.357731
8.254183
8.562512
9.40395
8.739758
6.634137
6.939342
7.423789
7.103758
7.162175
6.343996
6.838125
8.505242
8.167577
7.983574
8.010765
7.783921
5.944093
5.534155
6.046134
5.957573
5.84147
5.716292
5.254115
6.639572
6.998098
6.555675
6.671201
6.99899
7.565485
7.995737
8.687934
8.73504
8.228478
7.48358
5.261165
5.89236
5.981884
5.722925
5.733326
5.122005
5.254647
5.191685
5.343009
5.429049
5.876089
6.133264
7.061621
7.227595
7.810554
6.371091
6.754088
8.069686
7.66643
7.76833
7.335852
7.442721
7.446627
7.3152
7.274561
7.382496
7.13292
7.020728
6.584142
6.626213
6.689546
6.998421
